mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_lr,param_max_epochs,param_module__dropout,param_module__kernel_size,param_module__num_channels,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.7238349914550781,0.5428446225635907,0.015060186386108398,0.005075670244990568,64,0.0001,50,0.15,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.8323699421965318,0.8670520231213873,0.7848837209302325,0.8281018954160505,0.033680554614737915,30
1.278145472208659,0.09623683676651608,0.004017829895019531,0.00568206952884469,64,0.0001,50,0.15,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.7341040462427746,0.791907514450867,0.7906976744186046,0.7722364117040822,0.02696817754294808,34
2.232792933781942,0.05952181046344228,0.010765870412190756,0.001059688959624465,64,0.0001,50,0.15,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.9017341040462428,0.8959537572254336,0.8372093023255814,0.8782990545324193,0.029150516343702616,23
2.1482189496358237,0.023252286636261922,0.002022425333658854,0.0028601413357472838,64,0.0001,50,0.15,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.8670520231213873,0.9075144508670521,0.813953488372093,0.8628399874535108,0.0383120464875508,26
1.3622835477193196,0.06088328371371567,0.010756651560465494,0.000738882329143867,64,0.0001,50,0.2,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.8323699421965318,0.8092485549132948,0.75,0.7972061657032755,0.034688770495932254,33
1.1826672554016113,0.008289656161262269,0.006774584452311198,0.004790403340282614,64,0.0001,50,0.2,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.7687861271676301,0.8034682080924855,0.6802325581395349,0.7508289644665501,0.05188834887869876,35
2.2249592940012612,0.15298445821294537,0.010968526204427084,0.00105022847959276,64,0.0001,50,0.2,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.8901734104046243,0.9132947976878613,0.872093023255814,0.8918537437827666,0.016862467084892037,18
2.060214122136434,0.009218670310915607,0.010213613510131836,0.00010388759582080131,64,0.0001,50,0.2,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.8554913294797688,0.8728323699421965,0.8255813953488372,0.8513016982569342,0.019516290756580488,29
1.2904624144236247,0.0032212166292229193,0.010565678278605143,0.002260974572110354,64,0.0001,50,0.25,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.8092485549132948,0.838150289017341,0.7732558139534884,0.8068848859613748,0.026545726858120997,32
1.200591246287028,0.014605083816449047,0.00560609499613444,0.004222311059728135,64,0.0001,50,0.25,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.7341040462427746,0.7456647398843931,0.7558139534883721,0.7451942465385133,0.008869274346284848,36
2.2851542631785073,0.19071592931601067,0.00883173942565918,0.0046412706807250565,64,0.0001,50,0.25,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.9017341040462428,0.884393063583815,0.8372093023255814,0.8744454899852131,0.027265095814335786,25
2.078404426574707,0.006951916603186718,0.002012968063354492,0.0028467667358198267,64,0.0001,50,0.25,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0001, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.791907514450867,0.8497109826589595,0.813953488372093,0.8185239951606399,0.023818443602232613,31
1.3006652196248372,0.03531972662632863,0.003397703170776367,0.004805077905030007,64,0.0002,50,0.15,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.9132947976878613,0.9017341040462428,0.877906976744186,0.8976452928260968,0.014733482292178333,16
1.2100190321604412,0.008580837340111148,0.010132471720377604,7.055587772840036e-05,64,0.0002,50,0.15,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.8901734104046243,0.9017341040462428,0.872093023255814,0.8880001792355602,0.012198104166681678,21
2.2473546663920083,0.174403423623187,0.008960326512654623,0.00186975991755715,64,0.0002,50,0.15,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.9132947976878613,0.9421965317919075,0.9069767441860465,0.9208226912219385,0.015332106738166418,9
2.049989859263102,0.004479286630850789,0.00828711191813151,0.00257291516551312,64,0.0002,50,0.15,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.9248554913294798,0.9132947976878613,0.8953488372093024,0.9111663754088811,0.012139695092002642,12
1.3494051297505696,0.05761668524802106,0.011459906895955404,0.001615852498609394,64,0.0002,50,0.2,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.861271676300578,0.9132947976878613,0.8546511627906976,0.8764058789263789,0.026224060775390443,24
1.2115806738535564,0.02318750578563066,0.00898138682047526,0.0010332916048774207,64,0.0002,50,0.2,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.8323699421965318,0.9017341040462428,0.8313953488372093,0.8551664650266613,0.032930697036327096,28
2.215331554412842,0.1281152369179389,0.006857951482137044,0.004850774422872963,64,0.0002,50,0.2,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.9421965317919075,0.930635838150289,0.9186046511627907,0.9304790070349958,0.00963198335074932,5
2.0635318756103516,0.016494440733812215,0.008537848790486654,0.001554633403167058,64,0.0002,50,0.2,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.8786127167630058,0.9479768786127167,0.8953488372093024,0.9073128108616749,0.029554460875297357,13
1.284237543741862,0.012451453347834469,0.011497179667154947,0.0019298906654892788,64,0.0002,50,0.25,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.8901734104046243,0.9190751445086706,0.872093023255814,0.8937805260563696,0.01934921862071489,17
1.1896452903747559,0.014667511731709122,0.005098899205525716,0.0041215774162991076,64,0.0002,50,0.25,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.8439306358381503,0.8786127167630058,0.8488372093023255,0.8571268539678272,0.0153242800990186,27
2.2997426191965737,0.07545498540520376,0.01286021868387858,0.002611564681523487,64,0.0002,50,0.25,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.9364161849710982,0.9364161849710982,0.9069767441860465,0.9266030380427477,0.013877885475633291,7
2.1610695521036782,0.0050706542391938045,0.01036818822224935,0.002795683539424508,64,0.0002,50,0.25,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0002, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.9075144508670521,0.953757225433526,0.9069767441860465,0.9227494734955415,0.02192689052745337,8
1.3854121367136638,0.03615588974260839,0.008620500564575195,0.0011257203974731752,64,0.0003,50,0.15,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.8959537572254336,0.9132947976878613,0.9011627906976745,0.9034704485369898,0.0072650709841635885,15
1.297213872273763,0.06249361666750455,0.008241732915242514,0.002740728539048652,64,0.0003,50,0.15,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.9017341040462428,0.9190751445086706,0.8546511627906976,0.8918201371152037,0.027219201682289536,19
2.3099491596221924,0.15063883126147518,0.0046071211496988935,0.0033099170067178883,64,0.0003,50,0.15,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.9595375722543352,0.953757225433526,0.9127906976744186,0.9420284984540932,0.020808489424049503,1
2.160694678624471,0.02890929079802795,0.008392254511515299,0.0024146376535239505,64,0.0003,50,0.15,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.15, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.9190751445086706,0.953757225433526,0.9302325581395349,0.9343549760272438,0.014455850747482443,2
1.4384842713673909,0.021498268097036415,0.006508191426595052,0.0033660899732536652,64,0.0003,50,0.2,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.9190751445086706,0.930635838150289,0.8953488372093024,0.9150199399560872,0.014688467626560363,11
1.3537254333496094,0.022291113545211627,0.009104092915852865,0.0021609022141851554,64,0.0003,50,0.2,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.8959537572254336,0.9248554913294798,0.8546511627906976,0.8918201371152037,0.0288094550198031,19
2.2967416445414224,0.09897685837402434,0.0063639481862386065,0.005351423491232331,64,0.0003,50,0.2,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.930635838150289,0.9479768786127167,0.9186046511627907,0.9324057893085987,0.012056297985414074,3
2.149290084838867,0.007500579642792,0.0017778078715006511,0.0025142000031698653,64,0.0003,50,0.2,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.2, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.9190751445086706,0.9364161849710982,0.9011627906976745,0.9188847067258145,0.014392767902925447,10
1.4169995784759521,0.009038226932764638,0.01022632916768392,0.0031050957697372093,64,0.0003,50,0.25,3,"[32, 64]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 3, 'module__num_channels': [32, 64]}",0.9132947976878613,0.9364161849710982,0.872093023255814,0.9072680019715911,0.026603370503464313,14
1.3720985253651936,0.017112998139841535,0.008583545684814453,0.003032508606088453,64,0.0003,50,0.25,3,"[32, 32]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 3, 'module__num_channels': [32, 32]}",0.8728323699421965,0.9017341040462428,0.8662790697674418,0.880281847918627,0.015403157804353624,22
2.307588259379069,0.1129750872406583,0.00937342643737793,0.004366574682717238,64,0.0003,50,0.25,5,"[32, 64]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 5, 'module__num_channels': [32, 64]}",0.930635838150289,0.9364161849710982,0.9244186046511628,0.9304902092575166,0.00489907400870364,4
2.152514934539795,0.021397659831826288,0.004866758982340495,0.003694948209973693,64,0.0003,50,0.25,5,"[32, 32]","{'batch_size': 64, 'lr': 0.0003, 'max_epochs': 50, 'module__dropout': 0.25, 'module__kernel_size': 5, 'module__num_channels': [32, 32]}",0.9132947976878613,0.9595375722543352,0.9127906976744186,0.9285410225388717,0.02191883664649032,6
